
SimulationName	Date	Day	Month	Year	JulianDay	idCell	x	y	cropSpeciesName	cropType	cropAge	phenologicStage	yield	biomass	grainBiomass	height	rootDepth	treeFineRootLength	treeCoarseRootBiomass	waterDemand	waterUptake	hisafeWaterStress	nitrogenDemand	nitrogenUptake	hisafeNitrogenStress	actualWaterPotential	waterUptakePotential	eai	lai	sla	laiTree	etpCalculated	cropTemperature	soilSurfaceTemperature	relativeDiffuseParIncident	relativeDirectParIncident	relativeGlobalRadIncident	relativeTotalParIncident	visibleSky	diffuseParIncident	diffuseParIntercepted	directParIncident	directParIntercepted	soilEvaporation	rainInterceptedByTrees	rainInterceptedByCrop	rainTransmittedByTrees	rainTransmittedByCrop	stemFlowByTrees	stemFlowByCrop	capillaryRise	drainageBottom	drainageArtificial	surfaceRunOff	runOff	nitrogenFertilisationMineral	nitrogenFertilisationOrganic	nitrogenRain	nitrogenIrrigation	nitrogenRunOff	nitrogenResiduMineralisation	nitrogenVolatilisation	nitrogenNutritionIndex	carbonResidus	nitrogenResidus	activeNitrogenHumusStock	activeCarbonHumusStock	inactiveNitrogenHumusStock	inactiveCarbonHumusStock	totalNitrogenHumusStock	totalCarbonHumusStock	mineralNitrogenStock	nitrogenVolatilisationOrganic	nitrogenDenitrification	nitrogenFixation	nitrogenHumusMineralisation	nitrogenLeachingBottom	nitrogenLeachingWaterTable	cropCarbonLeafLitter	cropCarbonRootLitter	cropNitrogenLeafLitter	cropNitrogenRootLitter	treeCarbonLeafLitter	treeNitrogenLeafLitter	treeCarbonFineRootLitter	treeNitrogenFineRootLitter	treeCarbonCoarseRootLitter	treeNitrogenCoarseRootLitter	treeCarbonFineRootDeepLitter	treeNitrogenFineRootDeepLitter	treeCarbonCoarseRootDeepLitter	treeNitrogenCoarseRootDeepLitter	sticsNitrogenBiomassStress	sticsNitrogenLaiStress	sticsNitrogenSenescenceStress	sticsWaterSenescenceStress	sticsWaterStomatalStress	sticsWaterTurgescenceStress	waterUptakeInSaturationByTrees	nitrogenUptakeInSaturationByTrees	waterAddedByWaterTable	waterTakenByDesaturation	tempStressLue	tempStressGrainFilling	frostStressPlantDensity	frostStressFoliage	frostStressReprod	tetstomate	teturg	carbonMulch	carbonMulchTreeFoliage	mulchBiomass	mulchEvaporation	mulchCoverRatio
exemple	19/1/1997	19	1	1997	19	21	6.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92393e-01	1.04389e+01	7.32063e+00	9.99914e-01	9.99423e-01	9.99915e-01	9.99825e-01	9.99850e-01	7.04866e+00	0.00000e+00	1.55444e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20839e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	22	0.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92398e-01	1.04389e+01	7.32063e+00	9.99934e-01	9.99442e-01	9.99925e-01	9.99845e-01	9.99886e-01	7.04880e+00	0.00000e+00	1.55447e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20839e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	23	1.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92357e-01	1.04389e+01	7.32063e+00	9.99807e-01	9.99072e-01	9.99843e-01	9.99674e-01	9.99713e-01	7.04791e+00	0.00000e+00	1.55390e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20844e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	24	2.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92333e-01	1.04389e+01	7.32063e+00	9.99523e-01	9.99791e-01	9.99793e-01	9.99571e-01	9.99417e-01	7.04590e+00	0.00000e+00	1.55502e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20844e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	25	3.00000e+00	1.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	4.92249e-01	1.04389e+01	7.32063e+00	9.99042e-01	1.00000e+00	9.99623e-01	9.99215e-01	9.99011e-01	7.04252e+00	0.00000e+00	1.55534e+00	0.00000e+00	4.92200e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65078e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20864e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	26	4.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92280e-01	1.04389e+01	7.32063e+00	9.99523e-01	9.98553e-01	9.99686e-01	9.99348e-01	9.99417e-01	7.04590e+00	0.00000e+00	1.55309e+00	0.00000e+00	4.92200e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65078e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20853e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	27	5.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92293e-01	1.04389e+01	7.32063e+00	9.99807e-01	9.97577e-01	9.99713e-01	9.99404e-01	9.99713e-01	7.04791e+00	0.00000e+00	1.55157e+00	0.00000e+00	4.92200e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65078e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20848e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	28	6.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92382e-01	1.04389e+01	7.32063e+00	9.99934e-01	9.99073e-01	9.99893e-01	9.99778e-01	9.99886e-01	7.04880e+00	0.00000e+00	1.55390e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20839e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	29	0.00000e+00	0.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92385e-01	1.04389e+01	7.32063e+00	9.99939e-01	9.99124e-01	9.99899e-01	9.99791e-01	9.99894e-01	7.04883e+00	0.00000e+00	1.55398e+00	0.00000e+00	4.92300e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65077e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20844e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	30	1.00000e+00	0.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92412e-01	1.04389e+01	7.32063e+00	9.99943e-01	9.99736e-01	9.99954e-01	9.99905e-01	9.99906e-01	7.04886e+00	0.00000e+00	1.55493e+00	0.00000e+00	4.92400e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65076e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20837e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	31	2.00000e+00	0.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92404e-01	1.04389e+01	7.32063e+00	9.99845e-01	1.00000e+00	9.99938e-01	9.99873e-01	9.99779e-01	7.04818e+00	0.00000e+00	1.55534e+00	0.00000e+00	4.92400e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65076e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20826e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	32	3.00000e+00	0.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	4.92400e-01	1.04389e+01	7.32063e+00	9.99825e-01	1.00000e+00	9.99930e-01	9.99856e-01	9.99766e-01	7.04803e+00	0.00000e+00	1.55534e+00	0.00000e+00	4.92400e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65076e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20826e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	33	4.00000e+00	0.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92404e-01	1.04389e+01	7.32063e+00	9.99845e-01	9.99996e-01	9.99938e-01	9.99873e-01	9.99779e-01	7.04818e+00	0.00000e+00	1.55534e+00	0.00000e+00	4.92400e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65076e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20826e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	19/1/1997	19	1	1997	19	34	5.00000e+00	0.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	4.92415e-01	1.04389e+01	7.32063e+00	9.99943e-01	9.99820e-01	9.99961e-01	9.99920e-01	9.99906e-01	7.04886e+00	0.00000e+00	1.55506e+00	0.00000e+00	4.92400e-01	0.00000e+00	0.00000e+00	2.00000e+01	2.00000e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.65076e+01	0.00000e+00	3.00000e+00	3.00000e+00	0.00000e+00	0.00000e+00	4.00000e-01	0.00000e+00	6.00000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56419e+03	2.44209e+04	4.76580e+03	4.53886e+04	7.32999e+03	6.98095e+04	5.74956e+01	0.00000e+00	0.00000e+00	0.00000e+00	1.64865e-01	2.20826e-10	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
